precinct_code,registered_voters,ballots_cast,is_city,income_class,population,land_area
37470147,744,616,1.0,1st,"",20172.0
37470146,689,565,1.0,1st,"",20172.0
37470046,765,662,1.0,1st,"",20172.0
37470047,749,650,1.0,1st,"",20172.0
37470110,631,541,1.0,1st,"",20172.0
37470111,576,487,1.0,1st,"",20172.0
37470212,392,347,1.0,1st,"",20172.0
37470211,418,381,1.0,1st,"",20172.0
37470055,421,366,1.0,1st,"",20172.0
37470054,410,348,1.0,1st,"",20172.0
37470067,475,412,1.0,1st,"",20172.0
37470066,508,447,1.0,1st,"",20172.0
37470073,780,691,1.0,1st,"",20172.0
37470136,677,586,1.0,1st,"",20172.0
37470016,150,124,1.0,1st,"",20172.0
37470079,382,323,1.0,1st,"",20172.0
37470143,614,529,1.0,1st,"",20172.0
37470145,754,646,1.0,1st,"",20172.0
37470144,582,504,1.0,1st,"",20172.0
37470048,139,114,1.0,1st,"",20172.0
37470050,647,545,1.0,1st,"",20172.0
37470060,187,156,1.0,1st,"",20172.0
37470063,291,250,1.0,1st,"",20172.0
37470131,552,491,1.0,1st,"",20172.0
37470132,527,464,1.0,1st,"",20172.0
37470187,719,615,1.0,1st,"",20172.0
37470188,684,591,1.0,1st,"",20172.0
37470190,707,604,1.0,1st,"",20172.0
37470189,665,566,1.0,1st,"",20172.0
37470204,736,616,1.0,1st,"",20172.0
37470203,618,543,1.0,1st,"",20172.0
37470205,587,513,1.0,1st,"",20172.0
37470037,210,187,1.0,1st,"",20172.0
37470034,136,110,1.0,1st,"",20172.0
37470206,381,324,1.0,1st,"",20172.0
37470125,521,455,1.0,1st,"",20172.0
37470122,554,468,1.0,1st,"",20172.0
37470121,578,487,1.0,1st,"",20172.0
37470124,534,466,1.0,1st,"",20172.0
37470123,551,483,1.0,1st,"",20172.0
37470120,583,504,1.0,1st,"",20172.0
37470038,554,491,1.0,1st,"",20172.0
37470172,751,641,1.0,1st,"",20172.0
37470171,767,665,1.0,1st,"",20172.0
37470173,767,667,1.0,1st,"",20172.0
37470064,358,300,1.0,1st,"",20172.0
37470214,600,545,1.0,1st,"",20172.0
37470035,126,116,1.0,1st,"",20172.0
37470130,602,505,1.0,1st,"",20172.0
37470129,640,571,1.0,1st,"",20172.0
37470128,566,479,1.0,1st,"",20172.0
37470036,171,136,1.0,1st,"",20172.0
37470119,387,324,1.0,1st,"",20172.0
37470002,387,323,1.0,1st,"",20172.0
37470001,389,333,1.0,1st,"",20172.0
37470201,396,348,1.0,1st,"",20172.0
37470191,523,442,1.0,1st,"",20172.0
37470193,579,479,1.0,1st,"",20172.0
37470192,531,462,1.0,1st,"",20172.0
37470004,327,270,1.0,1st,"",20172.0
37470026,351,303,1.0,1st,"",20172.0
37470045,319,274,1.0,1st,"",20172.0
37470065,421,359,1.0,1st,"",20172.0
37470017,140,139,1.0,1st,"",20172.0
37470186,592,499,1.0,1st,"",20172.0
37470184,576,470,1.0,1st,"",20172.0
37470185,615,534,1.0,1st,"",20172.0
37470011,188,162,1.0,1st,"",20172.0
37470107,787,664,1.0,1st,"",20172.0
37470007,453,385,1.0,1st,"",20172.0
37470008,490,406,1.0,1st,"",20172.0
37470135,475,411,1.0,1st,"",20172.0
37470021,361,302,1.0,1st,"",20172.0
37470109,759,672,1.0,1st,"",20172.0
37470202,309,272,1.0,1st,"",20172.0
37470010,293,256,1.0,1st,"",20172.0
37470058,304,263,1.0,1st,"",20172.0
37470140,454,393,1.0,1st,"",20172.0
37470139,564,499,1.0,1st,"",20172.0
37470003,255,222,1.0,1st,"",20172.0
37470224,592,536,1.0,1st,"",20172.0
37470227,583,520,1.0,1st,"",20172.0
37470226,631,550,1.0,1st,"",20172.0
37470225,764,668,1.0,1st,"",20172.0
37470033,431,369,1.0,1st,"",20172.0
37470070,464,415,1.0,1st,"",20172.0
37470100,635,536,1.0,1st,"",20172.0
37470099,738,607,1.0,1st,"",20172.0
37470101,650,537,1.0,1st,"",20172.0
37470138,778,646,1.0,1st,"",20172.0
37470137,778,637,1.0,1st,"",20172.0
37470053,384,317,1.0,1st,"",20172.0
37470015,260,227,1.0,1st,"",20172.0
37470165,567,472,1.0,1st,"",20172.0
37470164,710,599,1.0,1st,"",20172.0
37470163,723,609,1.0,1st,"",20172.0
37200012,392,343,0.0,5th,20179.0,5004.0
37200005,491,425,0.0,5th,20179.0,5004.0
37200004,519,449,0.0,5th,20179.0,5004.0
37200024,218,196,0.0,5th,20179.0,5004.0
37200020,251,213,0.0,5th,20179.0,5004.0
37200014,362,287,0.0,5th,20179.0,5004.0
37200015,459,401,0.0,5th,20179.0,5004.0
37200013,414,349,0.0,5th,20179.0,5004.0
37200008,184,166,0.0,5th,20179.0,5004.0
37200019,352,312,0.0,5th,20179.0,5004.0
37200006,320,286,0.0,5th,20179.0,5004.0
37200021,418,375,0.0,5th,20179.0,5004.0
37200022,445,379,0.0,5th,20179.0,5004.0
37200023,515,441,0.0,5th,20179.0,5004.0
37200001,749,639,0.0,5th,20179.0,5004.0
37200003,506,443,0.0,5th,20179.0,5004.0
37200002,626,521,0.0,5th,20179.0,5004.0
37200028,568,508,0.0,5th,20179.0,5004.0
37200029,534,469,0.0,5th,20179.0,5004.0
37200009,428,368,0.0,5th,20179.0,5004.0
37200010,537,458,0.0,5th,20179.0,5004.0
37200027,750,651,0.0,5th,20179.0,5004.0
37200026,621,518,0.0,5th,20179.0,5004.0
37200025,556,473,0.0,5th,20179.0,5004.0
37200007,404,357,0.0,5th,20179.0,5004.0
37200018,194,173,0.0,5th,20179.0,5004.0
37200011,540,456,0.0,5th,20179.0,5004.0
37200016,510,423,0.0,5th,20179.0,5004.0
37200017,573,487,0.0,5th,20179.0,5004.0
37440006,592,538,0.0,5th,17427.0,5397.0
37440009,200,188,0.0,5th,17427.0,5397.0
37440010,208,188,0.0,5th,17427.0,5397.0
37440018,562,496,0.0,5th,17427.0,5397.0
37440017,568,501,0.0,5th,17427.0,5397.0
37440012,608,533,0.0,5th,17427.0,5397.0
37440005,420,384,0.0,5th,17427.0,5397.0
37440021,291,260,0.0,5th,17427.0,5397.0
37440011,462,414,0.0,5th,17427.0,5397.0
37440013,525,476,0.0,5th,17427.0,5397.0
37440003,597,528,0.0,5th,17427.0,5397.0
37440008,362,336,0.0,5th,17427.0,5397.0
37440022,740,668,0.0,5th,17427.0,5397.0
37440023,571,517,0.0,5th,17427.0,5397.0
37440020,589,531,0.0,5th,17427.0,5397.0
37440019,409,373,0.0,5th,17427.0,5397.0
37440007,523,470,0.0,5th,17427.0,5397.0
37440002,678,575,0.0,5th,17427.0,5397.0
37440026,469,414,0.0,5th,17427.0,5397.0
37440004,434,396,0.0,5th,17427.0,5397.0
37440025,581,506,0.0,5th,17427.0,5397.0
37440024,419,373,0.0,5th,17427.0,5397.0
37440014,438,388,0.0,5th,17427.0,5397.0
37440015,389,345,0.0,5th,17427.0,5397.0
37440016,376,336,0.0,5th,17427.0,5397.0
37440001,591,522,0.0,5th,17427.0,5397.0
37150056,534,477,0.0,2nd,47444.0,11786.0
37150024,421,375,0.0,2nd,47444.0,11786.0
37150025,397,340,0.0,2nd,47444.0,11786.0
37150046,212,190,0.0,2nd,47444.0,11786.0
37150047,544,475,0.0,2nd,47444.0,11786.0
37150010,762,685,0.0,2nd,47444.0,11786.0
37150011,777,676,0.0,2nd,47444.0,11786.0
37150059,547,478,0.0,2nd,47444.0,11786.0
37150032,615,554,0.0,2nd,47444.0,11786.0
37150052,253,220,0.0,2nd,47444.0,11786.0
37150036,663,602,0.0,2nd,47444.0,11786.0
37150018,326,290,0.0,2nd,47444.0,11786.0
37150017,399,355,0.0,2nd,47444.0,11786.0
37150048,500,468,0.0,2nd,47444.0,11786.0
37150022,658,571,0.0,2nd,47444.0,11786.0
37150019,664,586,0.0,2nd,47444.0,11786.0
37150020,686,616,0.0,2nd,47444.0,11786.0
37150037,484,413,0.0,2nd,47444.0,11786.0
37150044,313,268,0.0,2nd,47444.0,11786.0
37150003,532,474,0.0,2nd,47444.0,11786.0
37150002,509,447,0.0,2nd,47444.0,11786.0
37150001,799,689,0.0,2nd,47444.0,11786.0
37150029,308,283,0.0,2nd,47444.0,11786.0
37150039,329,280,0.0,2nd,47444.0,11786.0
37150058,778,639,0.0,2nd,47444.0,11786.0
37150060,420,373,0.0,2nd,47444.0,11786.0
37150045,503,447,0.0,2nd,47444.0,11786.0
37150043,619,563,0.0,2nd,47444.0,11786.0
37150021,615,568,0.0,2nd,47444.0,11786.0
37150055,413,353,0.0,2nd,47444.0,11786.0
37150016,207,177,0.0,2nd,47444.0,11786.0
37150033,678,603,0.0,2nd,47444.0,11786.0
37150049,353,307,0.0,2nd,47444.0,11786.0
37150023,469,425,0.0,2nd,47444.0,11786.0
37150041,619,545,0.0,2nd,47444.0,11786.0
37150053,250,221,0.0,2nd,47444.0,11786.0
37150014,294,269,0.0,2nd,47444.0,11786.0
37150042,629,556,0.0,2nd,47444.0,11786.0
37150027,496,449,0.0,2nd,47444.0,11786.0
37150062,562,515,0.0,2nd,47444.0,11786.0
37150063,541,490,0.0,2nd,47444.0,11786.0
37150009,618,538,0.0,2nd,47444.0,11786.0
37150007,625,525,0.0,2nd,47444.0,11786.0
37150008,614,509,0.0,2nd,47444.0,11786.0
37150015,596,519,0.0,2nd,47444.0,11786.0
37150028,571,523,0.0,2nd,47444.0,11786.0
37150004,620,543,0.0,2nd,47444.0,11786.0
37150005,605,518,0.0,2nd,47444.0,11786.0
37150006,607,511,0.0,2nd,47444.0,11786.0
37150040,370,326,0.0,2nd,47444.0,11786.0
37150035,520,450,0.0,2nd,47444.0,11786.0
37150034,399,348,0.0,2nd,47444.0,11786.0
37150030,664,610,0.0,2nd,47444.0,11786.0
37150038,632,550,0.0,2nd,47444.0,11786.0
37150050,314,265,0.0,2nd,47444.0,11786.0
37150026,684,591,0.0,2nd,47444.0,11786.0
37150054,280,252,0.0,2nd,47444.0,11786.0
37150057,358,318,0.0,2nd,47444.0,11786.0
37150031,435,381,0.0,2nd,47444.0,11786.0
37150061,601,523,0.0,2nd,47444.0,11786.0
37150051,752,657,0.0,2nd,47444.0,11786.0
37150012,507,438,0.0,2nd,47444.0,11786.0
37150013,451,411,0.0,2nd,47444.0,11786.0
37500006,661,549,0.0,6th,6516.0,770.0
37500011,467,412,0.0,6th,6516.0,770.0
37500012,383,299,0.0,6th,6516.0,770.0
37500014,527,433,0.0,6th,6516.0,770.0
37500013,384,310,0.0,6th,6516.0,770.0
37500008,421,360,0.0,6th,6516.0,770.0
37500007,593,495,0.0,6th,6516.0,770.0
37500004,369,305,0.0,6th,6516.0,770.0
37500003,194,165,0.0,6th,6516.0,770.0
37500005,447,352,0.0,6th,6516.0,770.0
37500010,395,342,0.0,6th,6516.0,770.0
37500009,407,348,0.0,6th,6516.0,770.0
37500002,416,325,0.0,6th,6516.0,770.0
37500001,476,371,0.0,6th,6516.0,770.0
37380049,455,417,1.0,1st,"",61360.0
37380082,558,519,1.0,1st,"",61360.0
37380084,506,475,1.0,1st,"",61360.0
37380083,530,483,1.0,1st,"",61360.0
37380144,340,312,1.0,1st,"",61360.0
37380065,676,638,1.0,1st,"",61360.0
37380046,800,724,1.0,1st,"",61360.0
37380047,786,730,1.0,1st,"",61360.0
37380145,411,373,1.0,1st,"",61360.0
37380070,616,532,1.0,1st,"",61360.0
37380071,560,496,1.0,1st,"",61360.0
37380067,715,633,1.0,1st,"",61360.0
37380068,638,557,1.0,1st,"",61360.0
37380066,793,701,1.0,1st,"",61360.0
37380069,631,576,1.0,1st,"",61360.0
37380048,447,410,1.0,1st,"",61360.0
37380212,711,637,1.0,1st,"",61360.0
37380214,720,663,1.0,1st,"",61360.0
37380213,784,716,1.0,1st,"",61360.0
37380184,648,600,1.0,1st,"",61360.0
37380183,574,524,1.0,1st,"",61360.0
37380186,588,532,1.0,1st,"",61360.0
37380185,571,517,1.0,1st,"",61360.0
37380178,580,535,1.0,1st,"",61360.0
37380177,746,681,1.0,1st,"",61360.0
37380013,300,264,1.0,1st,"",61360.0
37380174,642,575,1.0,1st,"",61360.0
37380153,597,560,1.0,1st,"",61360.0
37380152,706,660,1.0,1st,"",61360.0
37380012,137,130,1.0,1st,"",61360.0
37380053,525,492,1.0,1st,"",61360.0
37380054,550,510,1.0,1st,"",61360.0
37380176,438,400,1.0,1st,"",61360.0
37380175,581,527,1.0,1st,"",61360.0
37380203,769,694,1.0,1st,"",61360.0
37380206,577,547,1.0,1st,"",61360.0
37380205,585,536,1.0,1st,"",61360.0
37380208,750,680,1.0,1st,"",61360.0
37380209,766,684,1.0,1st,"",61360.0
37380204,768,708,1.0,1st,"",61360.0
37380207,607,554,1.0,1st,"",61360.0
37380158,473,430,1.0,1st,"",61360.0
37380157,579,529,1.0,1st,"",61360.0
37380137,592,542,1.0,1st,"",61360.0
37380138,421,375,1.0,1st,"",61360.0
37380163,715,654,1.0,1st,"",61360.0
37380162,656,603,1.0,1st,"",61360.0
37380164,702,657,1.0,1st,"",61360.0
37380165,715,658,1.0,1st,"",61360.0
37380173,576,513,1.0,1st,"",61360.0
37380171,715,652,1.0,1st,"",61360.0
37380172,667,620,1.0,1st,"",61360.0
37380170,680,626,1.0,1st,"",61360.0
37380097,403,373,1.0,1st,"",61360.0
37380188,540,494,1.0,1st,"",61360.0
37380190,542,492,1.0,1st,"",61360.0
37380189,703,651,1.0,1st,"",61360.0
37380187,586,532,1.0,1st,"",61360.0
37380004,405,361,1.0,1st,"",61360.0
37380118,515,483,1.0,1st,"",61360.0
37380117,532,505,1.0,1st,"",61360.0
37380116,782,730,1.0,1st,"",61360.0
37380119,566,532,1.0,1st,"",61360.0
37380140,671,605,1.0,1st,"",61360.0
37380003,69,62,1.0,1st,"",61360.0
37380014,162,147,1.0,1st,"",61360.0
37380156,551,500,1.0,1st,"",61360.0
37380154,520,484,1.0,1st,"",61360.0
37380155,704,647,1.0,1st,"",61360.0
37380086,362,350,1.0,1st,"",61360.0
37380085,531,510,1.0,1st,"",61360.0
37380039,585,516,1.0,1st,"",61360.0
37380037,588,524,1.0,1st,"",61360.0
37380038,569,507,1.0,1st,"",61360.0
37380024,168,156,1.0,1st,"",61360.0
37380018,159,144,1.0,1st,"",61360.0
37380011,229,207,1.0,1st,"",61360.0
37380129,631,593,1.0,1st,"",61360.0
37380128,502,471,1.0,1st,"",61360.0
37380127,596,562,1.0,1st,"",61360.0
37380126,642,603,1.0,1st,"",61360.0
37380197,760,705,1.0,1st,"",61360.0
37380198,792,739,1.0,1st,"",61360.0
37380010,280,251,1.0,1st,"",61360.0
37380001,126,111,1.0,1st,"",61360.0
37380023,232,206,1.0,1st,"",61360.0
37380091,677,611,1.0,1st,"",61360.0
37380092,654,575,1.0,1st,"",61360.0
37380022,244,227,1.0,1st,"",61360.0
37380062,483,424,1.0,1st,"",61360.0
37380061,529,480,1.0,1st,"",61360.0
37380060,582,520,1.0,1st,"",61360.0
37380021,220,199,1.0,1st,"",61360.0
37380025,298,271,1.0,1st,"",61360.0
37380125,720,640,1.0,1st,"",61360.0
37380072,517,493,1.0,1st,"",61360.0
37380073,479,462,1.0,1st,"",61360.0
37380078,462,409,1.0,1st,"",61360.0
37380077,612,574,1.0,1st,"",61360.0
37380191,704,648,1.0,1st,"",61360.0
37380192,658,610,1.0,1st,"",61360.0
37380006,24,24,1.0,1st,"",61360.0
37380141,755,673,1.0,1st,"",61360.0
37380142,577,506,1.0,1st,"",61360.0
37380143,576,529,1.0,1st,"",61360.0
37380167,739,661,1.0,1st,"",61360.0
37380019,293,271,1.0,1st,"",61360.0
37380029,659,597,1.0,1st,"",61360.0
37380028,569,520,1.0,1st,"",61360.0
37380056,575,532,1.0,1st,"",61360.0
37380055,579,540,1.0,1st,"",61360.0
37380131,657,605,1.0,1st,"",61360.0
37380134,723,672,1.0,1st,"",61360.0
37380132,669,610,1.0,1st,"",61360.0
37380130,701,640,1.0,1st,"",61360.0
37380136,650,569,1.0,1st,"",61360.0
37380135,641,593,1.0,1st,"",61360.0
37380133,740,679,1.0,1st,"",61360.0
37380098,697,652,1.0,1st,"",61360.0
37380052,655,614,1.0,1st,"",61360.0
37380051,502,472,1.0,1st,"",61360.0
37380195,581,524,1.0,1st,"",61360.0
37380194,735,676,1.0,1st,"",61360.0
37380196,590,532,1.0,1st,"",61360.0
37380193,781,704,1.0,1st,"",61360.0
37380032,569,533,1.0,1st,"",61360.0
37380030,576,528,1.0,1st,"",61360.0
37380031,589,545,1.0,1st,"",61360.0
37380147,617,557,1.0,1st,"",61360.0
37380148,604,541,1.0,1st,"",61360.0
37380040,502,466,1.0,1st,"",61360.0
37380050,235,223,1.0,1st,"",61360.0
37380089,557,502,1.0,1st,"",61360.0
37380090,456,402,1.0,1st,"",61360.0
37380016,198,182,1.0,1st,"",61360.0
37380026,800,735,1.0,1st,"",61360.0
37380106,718,651,1.0,1st,"",61360.0
37380105,756,692,1.0,1st,"",61360.0
37380107,796,727,1.0,1st,"",61360.0
37380108,628,558,1.0,1st,"",61360.0
37380104,785,706,1.0,1st,"",61360.0
37380109,598,543,1.0,1st,"",61360.0
37380063,764,691,1.0,1st,"",61360.0
37380064,581,505,1.0,1st,"",61360.0
37380120,543,492,1.0,1st,"",61360.0
37380202,372,351,1.0,1st,"",61360.0
37380201,443,404,1.0,1st,"",61360.0
37380139,582,557,1.0,1st,"",61360.0
37380112,374,347,1.0,1st,"",61360.0
37380113,527,491,1.0,1st,"",61360.0
37380115,448,414,1.0,1st,"",61360.0
37380114,550,503,1.0,1st,"",61360.0
37380009,130,109,1.0,1st,"",61360.0
37380007,160,147,1.0,1st,"",61360.0
37380017,285,260,1.0,1st,"",61360.0
37380179,625,585,1.0,1st,"",61360.0
37380180,776,721,1.0,1st,"",61360.0
37380111,583,550,1.0,1st,"",61360.0
37380110,523,476,1.0,1st,"",61360.0
37380094,664,637,1.0,1st,"",61360.0
37380093,550,508,1.0,1st,"",61360.0
37380087,566,529,1.0,1st,"",61360.0
37380088,588,548,1.0,1st,"",61360.0
37380146,295,265,1.0,1st,"",61360.0
37380101,577,526,1.0,1st,"",61360.0
37380100,694,629,1.0,1st,"",61360.0
37380161,577,519,1.0,1st,"",61360.0
37380160,388,353,1.0,1st,"",61360.0
37380159,595,549,1.0,1st,"",61360.0
37380199,462,440,1.0,1st,"",61360.0
37380200,389,364,1.0,1st,"",61360.0
37380081,371,344,1.0,1st,"",61360.0
37380080,545,508,1.0,1st,"",61360.0
37380079,627,568,1.0,1st,"",61360.0
37380096,609,569,1.0,1st,"",61360.0
37380035,443,403,1.0,1st,"",61360.0
37380036,451,403,1.0,1st,"",61360.0
37380059,584,526,1.0,1st,"",61360.0
37380058,575,504,1.0,1st,"",61360.0
37380057,581,535,1.0,1st,"",61360.0
37380020,156,138,1.0,1st,"",61360.0
37380045,780,688,1.0,1st,"",61360.0
37380041,384,336,1.0,1st,"",61360.0
37380044,784,727,1.0,1st,"",61360.0
37380042,586,522,1.0,1st,"",61360.0
37380043,391,367,1.0,1st,"",61360.0
37380034,343,328,1.0,1st,"",61360.0
37380033,501,461,1.0,1st,"",61360.0
37380102,784,705,1.0,1st,"",61360.0
37380095,347,323,1.0,1st,"",61360.0
37380149,646,603,1.0,1st,"",61360.0
37380150,674,627,1.0,1st,"",61360.0
37380151,498,468,1.0,1st,"",61360.0
37380008,250,222,1.0,1st,"",61360.0
37380210,558,520,1.0,1st,"",61360.0
37380211,738,644,1.0,1st,"",61360.0
37380168,694,657,1.0,1st,"",61360.0
37380169,512,474,1.0,1st,"",61360.0
37380002,258,225,1.0,1st,"",61360.0
37380181,574,529,1.0,1st,"",61360.0
37380182,380,347,1.0,1st,"",61360.0
37380103,422,404,1.0,1st,"",61360.0
37380166,458,435,1.0,1st,"",61360.0
37380124,537,485,1.0,1st,"",61360.0
37380122,760,691,1.0,1st,"",61360.0
37380123,681,617,1.0,1st,"",61360.0
37380121,703,622,1.0,1st,"",61360.0
37380027,264,240,1.0,1st,"",61360.0
37380099,751,699,1.0,1st,"",61360.0
37380005,114,97,1.0,1st,"",61360.0
37380074,759,691,1.0,1st,"",61360.0
37380076,533,484,1.0,1st,"",61360.0
37380075,727,661,1.0,1st,"",61360.0
37380015,213,184,1.0,1st,"",61360.0
37190044,355,309,0.0,2nd,56803.0,19292.0
37190067,546,440,0.0,2nd,56803.0,19292.0
37190071,470,399,0.0,2nd,56803.0,19292.0
37190072,382,324,0.0,2nd,56803.0,19292.0
37190018,420,376,0.0,2nd,56803.0,19292.0
37190056,423,368,0.0,2nd,56803.0,19292.0
37190017,473,388,0.0,2nd,56803.0,19292.0
37190016,618,530,0.0,2nd,56803.0,19292.0
37190033,269,206,0.0,2nd,56803.0,19292.0
37190073,590,470,0.0,2nd,56803.0,19292.0
37190029,487,411,0.0,2nd,56803.0,19292.0
37190030,512,445,0.0,2nd,56803.0,19292.0
37190070,589,507,0.0,2nd,56803.0,19292.0
37190025,263,221,0.0,2nd,56803.0,19292.0
37190048,640,517,0.0,2nd,56803.0,19292.0
37190049,745,601,0.0,2nd,56803.0,19292.0
37190053,509,418,0.0,2nd,56803.0,19292.0
37190023,483,403,0.0,2nd,56803.0,19292.0
37190064,259,213,0.0,2nd,56803.0,19292.0
37190034,567,492,0.0,2nd,56803.0,19292.0
37190059,337,280,0.0,2nd,56803.0,19292.0
37190060,502,412,0.0,2nd,56803.0,19292.0
37190006,782,641,0.0,2nd,56803.0,19292.0
37190005,586,472,0.0,2nd,56803.0,19292.0
37190004,596,518,0.0,2nd,56803.0,19292.0
37190014,589,505,0.0,2nd,56803.0,19292.0
37190027,722,590,0.0,2nd,56803.0,19292.0
37190026,708,570,0.0,2nd,56803.0,19292.0
37190019,127,99,0.0,2nd,56803.0,19292.0
37190022,415,338,0.0,2nd,56803.0,19292.0
37190054,185,158,0.0,2nd,56803.0,19292.0
37190043,526,433,0.0,2nd,56803.0,19292.0
37190010,388,328,0.0,2nd,56803.0,19292.0
37190057,382,298,0.0,2nd,56803.0,19292.0
37190058,514,429,0.0,2nd,56803.0,19292.0
37190015,481,388,0.0,2nd,56803.0,19292.0
37190042,440,361,0.0,2nd,56803.0,19292.0
37190041,495,389,0.0,2nd,56803.0,19292.0
37190066,374,318,0.0,2nd,56803.0,19292.0
37190065,532,457,0.0,2nd,56803.0,19292.0
37190028,530,475,0.0,2nd,56803.0,19292.0
37190074,621,525,0.0,2nd,56803.0,19292.0
37190050,653,542,0.0,2nd,56803.0,19292.0
37190069,372,329,0.0,2nd,56803.0,19292.0
37190068,506,445,0.0,2nd,56803.0,19292.0
37190024,410,342,0.0,2nd,56803.0,19292.0
37190003,680,527,0.0,2nd,56803.0,19292.0
37190002,588,497,0.0,2nd,56803.0,19292.0
37190001,761,633,0.0,2nd,56803.0,19292.0
37190007,532,461,0.0,2nd,56803.0,19292.0
37190008,645,564,0.0,2nd,56803.0,19292.0
37190009,565,468,0.0,2nd,56803.0,19292.0
37190020,532,430,0.0,2nd,56803.0,19292.0
37190021,370,298,0.0,2nd,56803.0,19292.0
37190032,466,396,0.0,2nd,56803.0,19292.0
37190013,585,503,0.0,2nd,56803.0,19292.0
37190011,527,463,0.0,2nd,56803.0,19292.0
37190012,580,482,0.0,2nd,56803.0,19292.0
37190031,440,358,0.0,2nd,56803.0,19292.0
37190061,568,466,0.0,2nd,56803.0,19292.0
37190035,662,545,0.0,2nd,56803.0,19292.0
37190036,739,594,0.0,2nd,56803.0,19292.0
37190051,444,373,0.0,2nd,56803.0,19292.0
37190052,374,327,0.0,2nd,56803.0,19292.0
37190055,260,221,0.0,2nd,56803.0,19292.0
37190063,486,383,0.0,2nd,56803.0,19292.0
37190062,476,395,0.0,2nd,56803.0,19292.0
37190040,608,511,0.0,2nd,56803.0,19292.0
37190038,535,419,0.0,2nd,56803.0,19292.0
37190039,529,423,0.0,2nd,56803.0,19292.0
37190037,407,306,0.0,2nd,56803.0,19292.0
37190045,777,650,0.0,2nd,56803.0,19292.0
37190047,785,646,0.0,2nd,56803.0,19292.0
37190046,782,628,0.0,2nd,56803.0,19292.0
37050003,597,506,0.0,4th,25575.0,11518.0
37050027,611,508,0.0,4th,25575.0,11518.0
37050021,427,398,0.0,4th,25575.0,11518.0
37050022,497,442,0.0,4th,25575.0,11518.0
37050010,647,548,0.0,4th,25575.0,11518.0
37050028,575,488,0.0,4th,25575.0,11518.0
37050002,656,568,0.0,4th,25575.0,11518.0
37050001,647,555,0.0,4th,25575.0,11518.0
37050009,242,192,0.0,4th,25575.0,11518.0
37050015,324,289,0.0,4th,25575.0,11518.0
37050017,587,469,0.0,4th,25575.0,11518.0
37050029,507,457,0.0,4th,25575.0,11518.0
37050030,371,331,0.0,4th,25575.0,11518.0
37050025,639,569,0.0,4th,25575.0,11518.0
37050012,591,519,0.0,4th,25575.0,11518.0
37050013,396,356,0.0,4th,25575.0,11518.0
37050026,408,331,0.0,4th,25575.0,11518.0
37050011,206,192,0.0,4th,25575.0,11518.0
37050008,589,485,0.0,4th,25575.0,11518.0
37050007,589,510,0.0,4th,25575.0,11518.0
37050006,497,433,0.0,4th,25575.0,11518.0
37050032,489,402,0.0,4th,25575.0,11518.0
37050018,508,459,0.0,4th,25575.0,11518.0
37050033,308,278,0.0,4th,25575.0,11518.0
37050016,374,328,0.0,4th,25575.0,11518.0
37050005,600,510,0.0,4th,25575.0,11518.0
37050004,591,496,0.0,4th,25575.0,11518.0
37050014,432,392,0.0,4th,25575.0,11518.0
37050023,382,347,0.0,4th,25575.0,11518.0
37050024,572,521,0.0,4th,25575.0,11518.0
37050031,714,633,0.0,4th,25575.0,11518.0
37050019,600,520,0.0,4th,25575.0,11518.0
37050020,600,523,0.0,4th,25575.0,11518.0
37460004,624,503,0.0,5th,9838.0,2418.0
37460009,176,140,0.0,5th,9838.0,2418.0
37460008,360,321,0.0,5th,9838.0,2418.0
37460002,596,492,0.0,5th,9838.0,2418.0
37460012,549,473,0.0,5th,9838.0,2418.0
37460011,449,372,0.0,5th,9838.0,2418.0
37460001,721,599,0.0,5th,9838.0,2418.0
37460015,222,193,0.0,5th,9838.0,2418.0
37460006,304,266,0.0,5th,9838.0,2418.0
37460007,474,385,0.0,5th,9838.0,2418.0
37460013,506,437,0.0,5th,9838.0,2418.0
37460016,748,644,0.0,5th,9838.0,2418.0
37460010,686,606,0.0,5th,9838.0,2418.0
37460005,394,357,0.0,5th,9838.0,2418.0
37460014,707,611,0.0,5th,9838.0,2418.0
37460003,471,390,0.0,5th,9838.0,2418.0
37170028,257,224,0.0,3rd,31490.0,16165.0
37170020,298,261,0.0,3rd,31490.0,16165.0
37170035,480,403,0.0,3rd,31490.0,16165.0
37170009,494,428,0.0,3rd,31490.0,16165.0
37170062,311,261,0.0,3rd,31490.0,16165.0
37170032,294,258,0.0,3rd,31490.0,16165.0
37170029,576,482,0.0,3rd,31490.0,16165.0
37170061,219,183,0.0,3rd,31490.0,16165.0
37170024,216,185,0.0,3rd,31490.0,16165.0
37170044,205,162,0.0,3rd,31490.0,16165.0
37170043,190,161,0.0,3rd,31490.0,16165.0
37170040,235,194,0.0,3rd,31490.0,16165.0
37170014,268,234,0.0,3rd,31490.0,16165.0
37170007,492,377,0.0,3rd,31490.0,16165.0
37170063,263,229,0.0,3rd,31490.0,16165.0
37170033,218,194,0.0,3rd,31490.0,16165.0
37170017,118,107,0.0,3rd,31490.0,16165.0
37170057,349,317,0.0,3rd,31490.0,16165.0
37170011,360,320,0.0,3rd,31490.0,16165.0
37170059,235,200,0.0,3rd,31490.0,16165.0
37170006,520,459,0.0,3rd,31490.0,16165.0
37170021,634,563,0.0,3rd,31490.0,16165.0
37170054,260,220,0.0,3rd,31490.0,16165.0
37170023,585,510,0.0,3rd,31490.0,16165.0
