,NAME_1,NAME_2,year,ira
14893,Ilocos Sur,Candon City,2007,160.559844
14894,Ilocos Sur,Candon City,2008,164.58356479
14895,Ilocos Sur,Candon City,2009,204.89936
14896,Ilocos Sur,Candon City,2010,225.488118
14897,Ilocos Sur,Candon City,2011,242.061432
14898,Ilocos Sur,Candon City,2012,206.868948
14899,Ilocos Sur,Candon City,2013,220.0830385
14900,Ilocos Sur,Candon City,2014,247.511463
14901,Ilocos Sur,Candon City,2015,282.861903
14902,Ilocos Sur,Candon City,2016,309.43310917
14903,Ilocos Sur,Candon City,2017,347.606526
14904,Ilocos Sur,Caoayan,1992,2.340139
14905,Ilocos Sur,Caoayan,1993,4.35834
14906,Ilocos Sur,Caoayan,1994,5.944314
14907,Ilocos Sur,Caoayan,1995,6.618218
14908,Ilocos Sur,Caoayan,1996,7.175783
14909,Ilocos Sur,Caoayan,1997,8.988834
14910,Ilocos Sur,Caoayan,1998,9.359905
14911,Ilocos Sur,Caoayan,1999,11.698741
14912,Ilocos Sur,Caoayan,2000,14.184718
14913,Ilocos Sur,Caoayan,2001,13.56029
14914,Ilocos Sur,Caoayan,2002,17.659502
14915,Ilocos Sur,Caoayan,2003,17.647958
14916,Ilocos Sur,Caoayan,2004,17.630616
14917,Ilocos Sur,Caoayan,2005,19.517493
14918,Ilocos Sur,Caoayan,2006,22.809937
14919,Ilocos Sur,Caoayan,2007,22.860111
14920,Ilocos Sur,Caoayan,2008,26.153052
14921,Ilocos Sur,Caoayan,2009,30.955765
14922,Ilocos Sur,Caoayan,2010,32.394633
14923,Ilocos Sur,Caoayan,2011,35.202263
14924,Ilocos Sur,Caoayan,2012,34.127513
14925,Ilocos Sur,Caoayan,2013,37.08052
14926,Ilocos Sur,Caoayan,2014,41.873634
14927,Ilocos Sur,Caoayan,2015,47.65093622
14928,Ilocos Sur,Caoayan,2016,52.198003
14929,Ilocos Sur,Caoayan,2017,58.758881
14930,Ilocos Sur,Cervantes,1992,3.330244
14931,Ilocos Sur,Cervantes,1993,6.202819
14932,Ilocos Sur,Cervantes,1994,7.94982
14933,Ilocos Sur,Cervantes,1995,8.696781
14934,Ilocos Sur,Cervantes,1996,9.384894
14935,Ilocos Sur,Cervantes,1997,11.936892
14936,Ilocos Sur,Cervantes,1998,12.456767
14937,Ilocos Sur,Cervantes,1999,16.176421
14938,Ilocos Sur,Cervantes,2000,19.581488
14939,Ilocos Sur,Cervantes,2001,20.96313803
14940,Ilocos Sur,Cervantes,2002,23.046267
14941,Ilocos Sur,Cervantes,2003,24.883002
14942,Ilocos Sur,Cervantes,2004,24.172217
14943,Ilocos Sur,Cervantes,2005,25.17222
14944,Ilocos Sur,Cervantes,2006,30.6078858
14945,Ilocos Sur,Cervantes,2007,31.539504
14946,Ilocos Sur,Cervantes,2008,36.99177
14947,Ilocos Sur,Cervantes,2009,41.633281
14948,Ilocos Sur,Cervantes,2010,44.087597
14949,Ilocos Sur,Cervantes,2011,47.638426
14950,Ilocos Sur,Cervantes,2012,46.130896
14951,Ilocos Sur,Cervantes,2013,53.153678
14952,Ilocos Sur,Cervantes,2014,60.125887
14953,Ilocos Sur,Cervantes,2015,68.595906
14954,Ilocos Sur,Cervantes,2016,75.510018
14955,Ilocos Sur,Cervantes,2017,84.635805
14956,Ilocos Sur,Galimuyod,1992,1.849004
14957,Ilocos Sur,Galimuyod,1993,3.611726
14958,Ilocos Sur,Galimuyod,1994,4.678651
14959,Ilocos Sur,Galimuyod,1995,9.065901
14960,Ilocos Sur,Galimuyod,1996,5.641809
14961,Ilocos Sur,Galimuyod,1997,7.60522
14962,Ilocos Sur,Galimuyod,1998,7.873375
14963,Ilocos Sur,Galimuyod,1999,10.340762
14964,Ilocos Sur,Galimuyod,2000,11.560778
14965,Ilocos Sur,Galimuyod,2001,11.045466
14966,Ilocos Sur,Galimuyod,2002,13.99279685
14967,Ilocos Sur,Galimuyod,2003,14.866069
14968,Ilocos Sur,Galimuyod,2004,14.153724
14969,Ilocos Sur,Galimuyod,2005,15.218924
14970,Ilocos Sur,Galimuyod,2006,16.648572
14971,Ilocos Sur,Galimuyod,2007,18.547437
14972,Ilocos Sur,Galimuyod,2008,21.381055
14973,Ilocos Sur,Galimuyod,2009,32.371884
14974,Ilocos Sur,Galimuyod,2010,26.477808
14975,Ilocos Sur,Galimuyod,2011,28.614109
14976,Ilocos Sur,Galimuyod,2012,27.689083
14977,Ilocos Sur,Galimuyod,2013,30.203502
14978,Ilocos Sur,Galimuyod,2014,34.323299
14979,Ilocos Sur,Galimuyod,2015,39.025966
14980,Ilocos Sur,Galimuyod,2016,42.731895
14981,Ilocos Sur,Galimuyod,2017,48.271721
14982,Ilocos Sur,Gregorio Del Pilar,1992,1.944419
14983,Ilocos Sur,Gregorio Del Pilar,1993,3.50327
14984,Ilocos Sur,Gregorio Del Pilar,1994,4.738991
14985,Ilocos Sur,Gregorio Del Pilar,1995,5.208683
14986,Ilocos Sur,Gregorio Del Pilar,1996,5.595291
14987,Ilocos Sur,Gregorio Del Pilar,1997,7.183636
14988,Ilocos Sur,Gregorio Del Pilar,1998,6.600608
14989,Ilocos Sur,Gregorio Del Pilar,1999,8.066084
14990,Ilocos Sur,Gregorio Del Pilar,2000,9.790857
14991,Ilocos Sur,Gregorio Del Pilar,2001,6.273566
14992,Ilocos Sur,Gregorio Del Pilar,2002,11.90282806
14993,Ilocos Sur,Gregorio Del Pilar,2003,13.01774861
14994,Ilocos Sur,Gregorio Del Pilar,2004,12.034312
14995,Ilocos Sur,Gregorio Del Pilar,2005,12.922109
14996,Ilocos Sur,Gregorio Del Pilar,2006,14.142629
14997,Ilocos Sur,Gregorio Del Pilar,2007,15.547575
14998,Ilocos Sur,Gregorio Del Pilar,2008,18.50702465
14999,Ilocos Sur,Gregorio Del Pilar,2009,20.842144
15000,Ilocos Sur,Gregorio Del Pilar,2010,22.060744
15001,Ilocos Sur,Gregorio Del Pilar,2011,23.807054
15002,Ilocos Sur,Gregorio Del Pilar,2012,22.997868
15003,Ilocos Sur,Gregorio Del Pilar,2013,25.316556
15004,Ilocos Sur,Gregorio Del Pilar,2014,28.580205
15005,Ilocos Sur,Gregorio Del Pilar,2015,32.559036
15006,Ilocos Sur,Gregorio Del Pilar,2016,35.792935
15007,Ilocos Sur,Gregorio Del Pilar,2017,40.9899
15008,Ilocos Sur,Lidlidda,1992,0.0
15009,Ilocos Sur,Lidlidda,1993,2.615121
15010,Ilocos Sur,Lidlidda,1994,3.714171
15011,Ilocos Sur,Lidlidda,1995,6.805413
15012,Ilocos Sur,Lidlidda,1996,6.526043
15013,Ilocos Sur,Lidlidda,1997,7.373403
15014,Ilocos Sur,Lidlidda,1998,9.923521
15015,Ilocos Sur,Lidlidda,1999,13.903807
15016,Ilocos Sur,Lidlidda,2000,9.240619
15017,Ilocos Sur,Lidlidda,2001,13.903807
15018,Ilocos Sur,Lidlidda,2002,13.903807
15019,Ilocos Sur,Lidlidda,2003,11.524102
15020,Ilocos Sur,Lidlidda,2004,11.505384
15021,Ilocos Sur,Lidlidda,2005,9.203868
15022,Ilocos Sur,Lidlidda,2006,13.548133
15023,Ilocos Sur,Lidlidda,2007,7.650113
15024,Ilocos Sur,Lidlidda,2008,17.52303073
15025,Ilocos Sur,Lidlidda,2009,19.942778
15026,Ilocos Sur,Lidlidda,2010,21.10584
15027,Ilocos Sur,Lidlidda,2011,22.771385
15028,Ilocos Sur,Lidlidda,2012,21.992997
15029,Ilocos Sur,Lidlidda,2013,24.830188
15030,Ilocos Sur,Lidlidda,2014,27.832959
15031,Ilocos Sur,Lidlidda,2015,31.730901
15032,Ilocos Sur,Lidlidda,2016,34.900684
15033,Ilocos Sur,Lidlidda,2017,39.422888
15034,Ilocos Sur,Magsingal,1992,3.323927
15035,Ilocos Sur,Magsingal,1993,5.873061
15036,Ilocos Sur,Magsingal,1994,7.900962
15037,Ilocos Sur,Magsingal,1995,8.783124
15038,Ilocos Sur,Magsingal,1996,9.501439
15039,Ilocos Sur,Magsingal,1997,12.025714
15040,Ilocos Sur,Magsingal,1998,12.880346
15041,Ilocos Sur,Magsingal,1999,16.072454
15042,Ilocos Sur,Magsingal,2000,19.496829
15043,Ilocos Sur,Magsingal,2001,19.685283
15044,Ilocos Sur,Magsingal,2002,22.41068182
15045,Ilocos Sur,Magsingal,2003,24.998504
15046,Ilocos Sur,Magsingal,2004,24.287647
15047,Ilocos Sur,Magsingal,2005,26.203307
15048,Ilocos Sur,Magsingal,2006,30.6571716
15049,Ilocos Sur,Magsingal,2007,31.611981
15050,Ilocos Sur,Magsingal,2008,37.31441789
15051,Ilocos Sur,Magsingal,2009,41.942583
15052,Ilocos Sur,Magsingal,2010,44.459244
15053,Ilocos Sur,Magsingal,2011,48.046067
15054,Ilocos Sur,Magsingal,2012,46.609404
15055,Ilocos Sur,Magsingal,2013,51.746449
15056,Ilocos Sur,Magsingal,2014,58.519221
15057,Ilocos Sur,Magsingal,2015,66.675226
15058,Ilocos Sur,Magsingal,2016,73.39997
15059,Ilocos Sur,Magsingal,2017,83.28678
15060,Ilocos Sur,Nagbukel,1992,1.616006
15061,Ilocos Sur,Nagbukel,1993,2.89693
15062,Ilocos Sur,Nagbukel,1994,4.01133
15063,Ilocos Sur,Nagbukel,1995,5.610094
15064,Ilocos Sur,Nagbukel,1996,4.797444
15065,Ilocos Sur,Nagbukel,1997,6.348106
15066,Ilocos Sur,Nagbukel,1998,5.442
15067,Ilocos Sur,Nagbukel,1999,8.638205
15068,Ilocos Sur,Nagbukel,2000,9.828946
15069,Ilocos Sur,Nagbukel,2001,9.667024869999999
15070,Ilocos Sur,Nagbukel,2002,11.967145
15071,Ilocos Sur,Nagbukel,2003,13.22881375
15072,Ilocos Sur,Nagbukel,2004,12.516216
15073,Ilocos Sur,Nagbukel,2005,13.431176
15074,Ilocos Sur,Nagbukel,2006,13.440777
15075,Ilocos Sur,Nagbukel,2007,16.1297145
15076,Ilocos Sur,Nagbukel,2008,18.34259396
15077,Ilocos Sur,Nagbukel,2009,21.463471
15078,Ilocos Sur,Nagbukel,2010,22.70554399
15079,Ilocos Sur,Nagbukel,2011,24.495781
15080,Ilocos Sur,Nagbukel,2012,23.672796
15081,Ilocos Sur,Nagbukel,2013,26.27637
15082,Ilocos Sur,Nagbukel,2014,29.646647
15083,Ilocos Sur,Nagbukel,2015,33.752484
15084,Ilocos Sur,Nagbukel,2016,37.092444
15085,Ilocos Sur,Nagbukel,2017,41.89977
15086,Ilocos Sur,Narvacan,1992,4.140504
15087,Ilocos Sur,Narvacan,1993,7.690168
15088,Ilocos Sur,Narvacan,1994,10.116605
15089,Ilocos Sur,Narvacan,1995,11.306067
15090,Ilocos Sur,Narvacan,1996,12.26878
15091,Ilocos Sur,Narvacan,1997,15.155538
15092,Ilocos Sur,Narvacan,1998,17.521641
15093,Ilocos Sur,Narvacan,1999,20.7133235
15094,Ilocos Sur,Narvacan,2000,25.093816
15095,Ilocos Sur,Narvacan,2001,24.05386
15096,Ilocos Sur,Narvacan,2002,30.08
15097,Ilocos Sur,Narvacan,2003,32.043
15098,Ilocos Sur,Narvacan,2004,31.570749
15099,Ilocos Sur,Narvacan,2005,34.135937
15100,Ilocos Sur,Narvacan,2006,37.416473
15101,Ilocos Sur,Narvacan,2007,41.314024
15102,Ilocos Sur,Narvacan,2008,48.78381968999999
15103,Ilocos Sur,Narvacan,2009,41.686256
15104,Ilocos Sur,Narvacan,2010,58.209563
15105,Ilocos Sur,Narvacan,2011,62.96547
15106,Ilocos Sur,Narvacan,2012,61.124877
15107,Ilocos Sur,Narvacan,2013,68.113859
15108,Ilocos Sur,Narvacan,2014,77.124092
15109,Ilocos Sur,Narvacan,2015,87.948515
15110,Ilocos Sur,Narvacan,2016,96.898478
15111,Ilocos Sur,Narvacan,2017,106.527448
15112,Ilocos Sur,Quirino,1992,2.974557
15113,Ilocos Sur,Quirino,1993,5.540167
15114,Ilocos Sur,Quirino,1994,6.983246
15115,Ilocos Sur,Quirino,1995,7.746917
15116,Ilocos Sur,Quirino,1996,8.192905
15117,Ilocos Sur,Quirino,1997,10.283144
15118,Ilocos Sur,Quirino,1998,10.708637
15119,Ilocos Sur,Quirino,1999,14.57409
15120,Ilocos Sur,Quirino,2000,18.254145
15121,Ilocos Sur,Quirino,2001,16.28595133
15122,Ilocos Sur,Quirino,2002,20.558306
15123,Ilocos Sur,Quirino,2003,21.541861
15124,Ilocos Sur,Quirino,2004,20.830605
15125,Ilocos Sur,Quirino,2005,22.436305
15126,Ilocos Sur,Quirino,2006,26.43294098
15127,Ilocos Sur,Quirino,2007,27.177802
15128,Ilocos Sur,Quirino,2008,33.37602317
15129,Ilocos Sur,Quirino,2009,37.036992
15130,Ilocos Sur,Quirino,2010,39.210328
15131,Ilocos Sur,Quirino,2011,42.367866
15132,Ilocos Sur,Quirino,2012,40.986326
15133,Ilocos Sur,Quirino,2013,45.969108
15134,Ilocos Sur,Quirino,2014,51.991974
15135,Ilocos Sur,Quirino,2015,59.340825
15136,Ilocos Sur,Quirino,2016,65.309488
15137,Ilocos Sur,Quirino,2017,73.215864
15138,Ilocos Sur,Salcedo,1992,1.88619
15139,Ilocos Sur,Salcedo,1993,3.512668
15140,Ilocos Sur,Salcedo,1994,4.828871
15141,Ilocos Sur,Salcedo,1995,9.544134
15142,Ilocos Sur,Salcedo,1996,8.309377
15143,Ilocos Sur,Salcedo,1997,11.852962
15144,Ilocos Sur,Salcedo,1998,11.79437
15145,Ilocos Sur,Salcedo,1999,24.272934
15146,Ilocos Sur,Salcedo,2000,13.70934
15147,Ilocos Sur,Salcedo,2001,14.523538
15148,Ilocos Sur,Salcedo,2002,16.614025
15149,Ilocos Sur,Salcedo,2003,18.566694
15150,Ilocos Sur,Salcedo,2004,17.548752
15151,Ilocos Sur,Salcedo,2005,18.59606175
15152,Ilocos Sur,Salcedo,2006,22.05027013
15153,Ilocos Sur,Salcedo,2007,22.764709
15154,Ilocos Sur,Salcedo,2008,26.81211436
15155,Ilocos Sur,Salcedo,2009,30.188791
15156,Ilocos Sur,Salcedo,2010,31.920976
15157,Ilocos Sur,Salcedo,2011,34.46633
15158,Ilocos Sur,Salcedo,2012,33.360997
15159,Ilocos Sur,Salcedo,2013,36.980409
15160,Ilocos Sur,Salcedo,2014,41.777911
15161,Ilocos Sur,Salcedo,2015,47.604891
15162,Ilocos Sur,Salcedo,2016,52.362025
15163,Ilocos Sur,Salcedo,2017,58.578488
15164,Ilocos Sur,San Emilio,1992,2.355037
15165,Ilocos Sur,San Emilio,1993,4.07263
15166,Ilocos Sur,San Emilio,1994,5.519072
15167,Ilocos Sur,San Emilio,1995,6.067234
15168,Ilocos Sur,San Emilio,1996,6.513793
15169,Ilocos Sur,San Emilio,1997,9.650653
15170,Ilocos Sur,San Emilio,1998,8.692161
15171,Ilocos Sur,San Emilio,1999,21.708569
15172,Ilocos Sur,San Emilio,2000,14.321932
15173,Ilocos Sur,San Emilio,2001,31.57498524
15174,Ilocos Sur,San Emilio,2002,15.63172974
15175,Ilocos Sur,San Emilio,2003,13.56511
15176,Ilocos Sur,San Emilio,2004,17.063508
15177,Ilocos Sur,San Emilio,2005,18.063513
15178,Ilocos Sur,San Emilio,2006,19.544445
15179,Ilocos Sur,San Emilio,2007,20.78173125
15180,Ilocos Sur,San Emilio,2008,19.412474
15181,Ilocos Sur,San Emilio,2009,32.397193
15182,Ilocos Sur,San Emilio,2010,32.49477458
15183,Ilocos Sur,San Emilio,2011,34.46234
15184,Ilocos Sur,San Emilio,2012,33.141234
15185,Ilocos Sur,San Emilio,2013,37.055603
15186,Ilocos Sur,San Emilio,2014,41.543675
15187,Ilocos Sur,San Emilio,2015,47.371368
15188,Ilocos Sur,San Emilio,2016,52.110156
15189,Ilocos Sur,San Emilio,2017,58.233701
15190,Ilocos Sur,San Esteban,1992,1.7349
15191,Ilocos Sur,San Esteban,1993,2.953284
15192,Ilocos Sur,San Esteban,1994,4.258387
15193,Ilocos Sur,San Esteban,1995,4.625154
15194,Ilocos Sur,San Esteban,1996,5.102697
15195,Ilocos Sur,San Esteban,1997,6.480856
15196,Ilocos Sur,San Esteban,1998,6.561792
15197,Ilocos Sur,San Esteban,1999,8.866811
15198,Ilocos Sur,San Esteban,2000,10.304189
15199,Ilocos Sur,San Esteban,2001,10.484682
15200,Ilocos Sur,San Esteban,2002,12.207891
15201,Ilocos Sur,San Esteban,2003,25.77853074
15202,Ilocos Sur,San Esteban,2004,12.772792
15203,Ilocos Sur,San Esteban,2005,13.722479
15204,Ilocos Sur,San Esteban,2006,16.02785901
15205,Ilocos Sur,San Esteban,2007,16.489476
15206,Ilocos Sur,San Esteban,2008,21.2008976
15207,Ilocos Sur,San Esteban,2009,22.088192
15208,Ilocos Sur,San Esteban,2010,23.387704
15209,Ilocos Sur,San Esteban,2011,25.240238
15210,Ilocos Sur,San Esteban,2012,24.408383
15211,Ilocos Sur,San Esteban,2013,27.142373
15212,Ilocos Sur,San Esteban,2014,30.643766
15213,Ilocos Sur,San Esteban,2015,34.892608
15214,Ilocos Sur,San Esteban,2016,38.364544
15215,Ilocos Sur,San Esteban,2017,42.912849
15216,Ilocos Sur,San Ildefonso,1992,0.0
15217,Ilocos Sur,San Ildefonso,1993,2.634368
15218,Ilocos Sur,San Ildefonso,1994,3.91253
15219,Ilocos Sur,San Ildefonso,1995,4.320784
15220,Ilocos Sur,San Ildefonso,1996,4.669393
15221,Ilocos Sur,San Ildefonso,1997,4.669393
15222,Ilocos Sur,San Ildefonso,1998,6.499085
15223,Ilocos Sur,San Ildefonso,1999,7.772652
15224,Ilocos Sur,San Ildefonso,2000,9.630936
15225,Ilocos Sur,San Ildefonso,2001,9.77499
15226,Ilocos Sur,San Ildefonso,2002,11.64311996
15227,Ilocos Sur,San Ildefonso,2003,13.476803
15228,Ilocos Sur,San Ildefonso,2004,11.76408
15229,Ilocos Sur,San Ildefonso,2005,12.622496
15230,Ilocos Sur,San Ildefonso,2006,13.791148
15231,Ilocos Sur,San Ildefonso,2007,15.137783
15232,Ilocos Sur,San Ildefonso,2008,17.722894
15233,Ilocos Sur,San Ildefonso,2009,20.723568
15234,Ilocos Sur,San Ildefonso,2010,21.936826
15235,Ilocos Sur,San Ildefonso,2011,23.6652
15236,Ilocos Sur,San Ildefonso,2012,22.878624
15237,Ilocos Sur,San Ildefonso,2013,25.55985
15238,Ilocos Sur,San Ildefonso,2014,28.843608
15239,Ilocos Sur,San Ildefonso,2015,32.830484
15240,Ilocos Sur,San Ildefonso,2016,36.086263
15241,Ilocos Sur,San Ildefonso,2017,41.030943
15242,Ilocos Sur,San Juan,1992,2.833927
15243,Ilocos Sur,San Juan,1993,4.988654
15244,Ilocos Sur,San Juan,1994,7.121925
15245,Ilocos Sur,San Juan,1995,7.928102
15246,Ilocos Sur,San Juan,1996,13.371933
15247,Ilocos Sur,San Juan,1997,13.515355
15248,Ilocos Sur,San Juan,1998,11.933251
15249,Ilocos Sur,San Juan,1999,14.439878
15250,Ilocos Sur,San Juan,2000,17.27662
15251,Ilocos Sur,San Juan,2001,18.411407
15252,Ilocos Sur,San Juan,2002,21.277792
15253,Ilocos Sur,San Juan,2003,22.318808
15254,Ilocos Sur,San Juan,2004,22.301641
15255,Ilocos Sur,San Juan,2005,23.301641
15256,Ilocos Sur,San Juan,2006,26.32577
15257,Ilocos Sur,San Juan,2007,26.32577
15258,Ilocos Sur,San Juan,2008,33.49319929
15259,Ilocos Sur,San Juan,2009,38.174265
15260,Ilocos Sur,San Juan,2010,39.863083
15261,Ilocos Sur,San Juan,2011,43.069531
15262,Ilocos Sur,San Juan,2012,41.768983
15263,Ilocos Sur,San Juan,2013,47.081395
15264,Ilocos Sur,San Juan,2014,53.234126
15265,Ilocos Sur,San Juan,2015,60.645309
15266,Ilocos Sur,San Juan,2016,66.754035
15267,Ilocos Sur,San Juan,2017,74.364374
15268,Ilocos Sur,San Vicente,1992,1.878644
15269,Ilocos Sur,San Vicente,1993,3.467564
15270,Ilocos Sur,San Vicente,1994,4.780491
15271,Ilocos Sur,San Vicente,1995,5.314842
15272,Ilocos Sur,San Vicente,1996,5.761891
15273,Ilocos Sur,San Vicente,1997,5.761891
15274,Ilocos Sur,San Vicente,1998,11.150531
15275,Ilocos Sur,San Vicente,1999,15.923689
15276,Ilocos Sur,San Vicente,2000,11.49725
15277,Ilocos Sur,San Vicente,2001,11.461206
15278,Ilocos Sur,San Vicente,2002,14.35221711
15279,Ilocos Sur,San Vicente,2003,14.31885375
15280,Ilocos Sur,San Vicente,2004,14.300508
15281,Ilocos Sur,San Vicente,2005,15.384365
15282,Ilocos Sur,San Vicente,2006,17.86714918
15283,Ilocos Sur,San Vicente,2007,18.501732
15284,Ilocos Sur,San Vicente,2008,21.524772
15285,Ilocos Sur,San Vicente,2009,24.77217
15286,Ilocos Sur,San Vicente,2010,26.243643
15287,Ilocos Sur,San Vicente,2011,28.335588
15288,Ilocos Sur,San Vicente,2012,27.429096
15289,Ilocos Sur,San Vicente,2013,29.976288
15290,Ilocos Sur,San Vicente,2014,33.857484
15291,Ilocos Sur,San Vicente,2015,38.552339
15292,Ilocos Sur,San Vicente,2016,42.402819
15293,Ilocos Sur,San Vicente,2017,48.096336
15294,Ilocos Sur,Santa,1992,2.385694
15295,Ilocos Sur,Santa,1993,4.229014
15296,Ilocos Sur,Santa,1994,5.663703
15297,Ilocos Sur,Santa,1995,6.292088
15298,Ilocos Sur,Santa,1996,9.748554
15299,Ilocos Sur,Santa,1997,10.700039
15300,Ilocos Sur,Santa,1998,13.772811
15301,Ilocos Sur,Santa,1999,16.376016
15302,Ilocos Sur,Santa,2000,15.478222
15303,Ilocos Sur,Santa,2001,15.997885
15304,Ilocos Sur,Santa,2002,18.425249
15305,Ilocos Sur,Santa,2003,20.022923
15306,Ilocos Sur,Santa,2004,19.470047
15307,Ilocos Sur,Santa,2005,20.810528
15308,Ilocos Sur,Santa,2006,22.801905
15309,Ilocos Sur,Santa,2007,25.284594
15310,Ilocos Sur,Santa,2008,29.31384733
15311,Ilocos Sur,Santa,2009,32.977549
15312,Ilocos Sur,Santa,2010,34.933717
15313,Ilocos Sur,Santa,2011,37.740622
15314,Ilocos Sur,Santa,2012,36.59548809
15315,Ilocos Sur,Santa,2013,41.20446
15316,Ilocos Sur,Santa,2014,46.64964632
15317,Ilocos Sur,Santa,2015,53.114228
15318,Ilocos Sur,Santa,2016,58.455568
15319,Ilocos Sur,Santa,2017,64.857267
15320,Ilocos Sur,Santa Catalina,1992,2.056959
15321,Ilocos Sur,Santa Catalina,1993,3.45594
15322,Ilocos Sur,Santa Catalina,1995,5.59227
15323,Ilocos Sur,Santa Catalina,1996,6.063812
15324,Ilocos Sur,Santa Catalina,1998,8.073749
15325,Ilocos Sur,Santa Catalina,1999,9.722557
15326,Ilocos Sur,Santa Catalina,2000,11.687
15327,Ilocos Sur,Santa Catalina,2001,12.201
15328,Ilocos Sur,Santa Catalina,2002,14.85811554
15329,Ilocos Sur,Santa Catalina,2003,16.423926
15330,Ilocos Sur,Santa Catalina,2004,15.040956
15331,Ilocos Sur,Santa Catalina,2005,16.185624
15332,Ilocos Sur,Santa Catalina,2006,18.81699692
15333,Ilocos Sur,Santa Catalina,2007,19.462118
15334,Ilocos Sur,Santa Catalina,2008,22.85007393
15335,Ilocos Sur,Santa Catalina,2009,19.304249
15336,Ilocos Sur,Santa Catalina,2010,27.215565
15337,Ilocos Sur,Santa Catalina,2011,29.383965
15338,Ilocos Sur,Santa Catalina,2012,28.454018
15339,Ilocos Sur,Santa Catalina,2013,31.531799
15340,Ilocos Sur,Santa Catalina,2014,35.528711
15341,Ilocos Sur,Santa Catalina,2015,40.55001
15342,Ilocos Sur,Santa Catalina,2016,44.602916
15343,Ilocos Sur,Santa Catalina,2017,49.419729
15344,Ilocos Sur,Santa Cruz,1992,3.907378
15345,Ilocos Sur,Santa Cruz,1993,6.652691
15346,Ilocos Sur,Santa Cruz,1994,9.001756
15347,Ilocos Sur,Santa Cruz,1995,10.048266
15348,Ilocos Sur,Santa Cruz,1996,10.896359
15349,Ilocos Sur,Santa Cruz,1997,15.239081
15350,Ilocos Sur,Santa Cruz,1998,14.415
15351,Ilocos Sur,Santa Cruz,1999,17.937521
15352,Ilocos Sur,Santa Cruz,2000,21.72952
15353,Ilocos Sur,Santa Cruz,2001,22.522537
15354,Ilocos Sur,Santa Cruz,2002,27.74524414
15355,Ilocos Sur,Santa Cruz,2003,28.898005
15356,Ilocos Sur,Santa Cruz,2004,28.187803
15357,Ilocos Sur,Santa Cruz,2005,30.485621
15358,Ilocos Sur,Santa Cruz,2006,33.426758
15359,Ilocos Sur,Santa Cruz,2007,36.916716
15360,Ilocos Sur,Santa Cruz,2008,42.72459173
15361,Ilocos Sur,Santa Cruz,2009,48.079628
15362,Ilocos Sur,Santa Cruz,2010,51.012269
15363,Ilocos Sur,Santa Cruz,2011,55.185408
15364,Ilocos Sur,Santa Cruz,2012,53.55438
15365,Ilocos Sur,Santa Cruz,2013,60.5376
15366,Ilocos Sur,Santa Cruz,2014,68.55984
15367,Ilocos Sur,Santa Cruz,2015,78.197136
15368,Ilocos Sur,Santa Cruz,2016,86.165556
15369,Ilocos Sur,Santa Cruz,2017,95.972287
15370,Ilocos Sur,Santa Lucia,1992,2.932614
15371,Ilocos Sur,Santa Lucia,1993,5.279146
15372,Ilocos Sur,Santa Lucia,1994,7.107745
15373,Ilocos Sur,Santa Lucia,1995,7.915999
15374,Ilocos Sur,Santa Lucia,1996,12.849799
15375,Ilocos Sur,Santa Lucia,1997,14.579601
15376,Ilocos Sur,Santa Lucia,1998,21.285679
15377,Ilocos Sur,Santa Lucia,1999,30.251058
15378,Ilocos Sur,Santa Lucia,2001,15.908805
15379,Ilocos Sur,Santa Lucia,2002,21.10199188
15380,Ilocos Sur,Santa Lucia,2003,22.093914
15381,Ilocos Sur,Santa Lucia,2004,21.388641
15382,Ilocos Sur,Santa Lucia,2005,23.058345
15383,Ilocos Sur,Santa Lucia,2006,25.230435
15384,Ilocos Sur,Santa Lucia,2007,27.791304
15385,Ilocos Sur,Santa Lucia,2008,31.346766
15386,Ilocos Sur,Santa Lucia,2009,33.924561
15387,Ilocos Sur,Santa Lucia,2010,38.83719
15388,Ilocos Sur,Santa Lucia,2011,41.961674
15389,Ilocos Sur,Santa Lucia,2012,40.696091
15390,Ilocos Sur,Santa Lucia,2013,45.631502
15391,Ilocos Sur,Santa Lucia,2014,51.593172
15392,Ilocos Sur,Santa Lucia,2015,58.770526
15393,Ilocos Sur,Santa Lucia,2016,64.689941
15394,Ilocos Sur,Santa Lucia,2017,70.963536
15395,Ilocos Sur,Santa Maria,1992,3.186859
15396,Ilocos Sur,Santa Maria,1993,5.367635
15397,Ilocos Sur,Santa Maria,1994,7.727957
15398,Ilocos Sur,Santa Maria,1995,8.611857
15399,Ilocos Sur,Santa Maria,1996,9.334992
15400,Ilocos Sur,Santa Maria,1997,14.579602
15401,Ilocos Sur,Santa Maria,1998,12.783751
15402,Ilocos Sur,Santa Maria,1999,15.903411
15403,Ilocos Sur,Santa Maria,2000,18.877914
15404,Ilocos Sur,Santa Maria,2001,17.562009
15405,Ilocos Sur,Santa Maria,2002,23.60280549
15406,Ilocos Sur,Santa Maria,2003,23.179657
15407,Ilocos Sur,Santa Maria,2004,23.912748
15408,Ilocos Sur,Santa Maria,2005,25.797927
15409,Ilocos Sur,Santa Maria,2006,31.89366797
15410,Ilocos Sur,Santa Maria,2007,31.89366797
15411,Ilocos Sur,Santa Maria,2008,38.85795586
15412,Ilocos Sur,Santa Maria,2009,41.91224
15413,Ilocos Sur,Santa Maria,2010,43.265949
15414,Ilocos Sur,Santa Maria,2011,46.751413
